lat,lon,nearest_station_name
74.5,-81.0,Cambridge Bay
74.5,-80.5,Cambridge Bay
74.5,-80.0,Cambridge Bay
74.5,-79.5,Cambridge Bay
74.5,-79.0,Cambridge Bay
74.5,-78.5,Cambridge Bay
74.5,-78.0,Cambridge Bay
74.5,-77.5,Cambridge Bay
74.5,-77.0,Cambridge Bay
74.5,-76.5,Cambridge Bay
74.5,-76.0,Cambridge Bay
74.5,-75.5,Cambridge Bay
74.5,-75.0,Cambridge Bay
74.5,-74.5,Cambridge Bay
74.5,-74.0,Iqaluit
74.5,-73.5,Iqaluit
74.5,-73.0,Iqaluit
74.5,-72.5,Iqaluit
74.5,-72.0,Iqaluit
74.5,-71.5,Iqaluit
74.5,-71.0,Iqaluit
74.5,-70.5,Iqaluit
74.5,-70.0,Iqaluit
74.5,-69.5,Iqaluit
74.5,-69.0,Iqaluit
74.5,-68.5,Iqaluit
74.5,-68.0,Iqaluit
74.5,-67.5,Iqaluit
74.5,-67.0,Iqaluit
74.5,-66.5,Iqaluit
74.5,-66.0,Iqaluit
74.5,-65.5,Iqaluit
74.5,-65.0,Iqaluit
74.5,-64.5,Iqaluit
74.5,-64.0,Iqaluit
74.5,-63.5,Iqaluit
74.5,-63.0,Iqaluit
74.5,-62.5,Iqaluit
74.5,-62.0,Iqaluit
74.5,-61.5,Iqaluit
74.5,-61.0,Iqaluit
74.5,-60.5,Iqaluit
74.5,-60.0,Iqaluit
74.5,-59.5,Iqaluit
74.5,-59.0,Iqaluit
74.5,-58.5,Iqaluit
74.5,-58.0,Iqaluit
74.5,-57.5,Iqaluit
74.5,-57.0,Iqaluit
74.5,-56.5,Iqaluit
74.5,-56.0,Iqaluit
74.5,-55.5,Iqaluit
74.5,-55.0,Iqaluit
74.5,-54.5,Iqaluit
74.5,-54.0,Iqaluit
74.5,-53.5,Iqaluit
74.5,-53.0,Iqaluit
74.5,-52.5,Iqaluit
75.0,-141.0,Cambridge Bay
75.0,-140.5,Cambridge Bay
75.0,-140.0,Cambridge Bay
75.0,-139.5,Cambridge Bay
75.0,-139.0,Cambridge Bay
75.0,-138.5,Cambridge Bay
75.0,-138.0,Cambridge Bay
75.0,-137.5,Cambridge Bay
75.0,-137.0,Cambridge Bay
75.0,-136.5,Cambridge Bay
75.0,-136.0,Cambridge Bay
75.0,-135.5,Cambridge Bay
75.0,-135.0,Cambridge Bay
75.0,-134.5,Cambridge Bay
75.0,-134.0,Cambridge Bay
75.0,-133.5,Cambridge Bay
75.0,-133.0,Cambridge Bay
75.0,-132.5,Cambridge Bay
75.0,-132.0,Cambridge Bay
75.0,-131.5,Cambridge Bay
75.0,-131.0,Cambridge Bay
75.0,-130.5,Cambridge Bay
75.0,-130.0,Cambridge Bay
75.0,-129.5,Cambridge Bay
75.0,-129.0,Cambridge Bay
75.0,-128.5,Cambridge Bay
75.0,-128.0,Cambridge Bay
75.0,-127.5,Cambridge Bay
75.0,-127.0,Cambridge Bay
75.0,-126.5,Cambridge Bay
75.0,-126.0,Cambridge Bay
75.0,-125.5,Cambridge Bay
75.0,-125.0,Cambridge Bay
75.0,-124.5,Cambridge Bay
75.0,-124.0,Cambridge Bay
75.0,-123.5,Cambridge Bay
75.0,-123.0,Cambridge Bay
75.0,-122.5,Cambridge Bay
75.0,-122.0,Cambridge Bay
75.0,-121.5,Cambridge Bay
75.0,-121.0,Cambridge Bay
75.0,-120.5,Cambridge Bay
75.0,-120.0,Cambridge Bay
75.0,-119.5,Cambridge Bay
75.0,-119.0,Cambridge Bay
75.0,-118.5,Cambridge Bay
75.0,-118.0,Cambridge Bay
75.0,-117.5,Cambridge Bay
75.0,-117.0,Cambridge Bay
75.0,-116.5,Cambridge Bay
75.0,-116.0,Cambridge Bay
75.0,-115.5,Cambridge Bay
75.0,-115.0,Cambridge Bay
75.0,-114.5,Cambridge Bay
75.0,-114.0,Cambridge Bay
75.0,-113.5,Cambridge Bay
75.0,-113.0,Cambridge Bay
75.0,-112.5,Cambridge Bay
75.0,-112.0,Cambridge Bay
75.0,-111.5,Cambridge Bay
75.0,-111.0,Cambridge Bay
75.0,-110.5,Cambridge Bay
75.0,-110.0,Cambridge Bay
75.0,-109.5,Cambridge Bay
75.0,-109.0,Cambridge Bay
75.0,-108.5,Cambridge Bay
75.0,-108.0,Cambridge Bay
75.0,-107.5,Cambridge Bay
75.0,-107.0,Cambridge Bay
75.0,-106.5,Cambridge Bay
75.0,-106.0,Cambridge Bay
75.0,-105.5,Cambridge Bay
75.0,-105.0,Cambridge Bay
75.0,-104.5,Cambridge Bay
75.0,-104.0,Cambridge Bay
75.0,-103.5,Cambridge Bay
75.0,-103.0,Cambridge Bay
75.0,-102.5,Cambridge Bay
75.0,-102.0,Cambridge Bay
75.0,-101.5,Cambridge Bay
75.0,-101.0,Cambridge Bay
75.0,-100.5,Cambridge Bay
75.0,-100.0,Cambridge Bay
75.0,-99.5,Cambridge Bay
75.0,-99.0,Cambridge Bay
75.0,-98.5,Cambridge Bay
75.0,-98.0,Cambridge Bay
75.0,-97.5,Cambridge Bay
75.0,-97.0,Cambridge Bay
75.0,-96.5,Cambridge Bay
75.0,-96.0,Cambridge Bay
75.0,-95.5,Cambridge Bay
75.0,-95.0,Cambridge Bay
75.0,-94.5,Cambridge Bay
75.0,-94.0,Cambridge Bay
75.0,-93.5,Cambridge Bay
75.0,-93.0,Cambridge Bay
75.0,-92.5,Cambridge Bay
75.0,-92.0,Cambridge Bay
75.0,-91.5,Cambridge Bay
75.0,-91.0,Cambridge Bay
75.0,-90.5,Cambridge Bay
75.0,-90.0,Cambridge Bay
75.0,-89.5,Cambridge Bay
75.0,-89.0,Cambridge Bay
75.0,-88.5,Cambridge Bay
75.0,-88.0,Cambridge Bay
75.0,-87.5,Cambridge Bay
75.0,-87.0,Cambridge Bay
75.0,-86.5,Cambridge Bay
75.0,-86.0,Cambridge Bay
75.0,-85.5,Cambridge Bay
75.0,-85.0,Cambridge Bay
75.0,-84.5,Cambridge Bay
75.0,-84.0,Cambridge Bay
75.0,-83.5,Cambridge Bay
75.0,-83.0,Cambridge Bay
75.0,-82.5,Cambridge Bay
75.0,-82.0,Cambridge Bay
75.0,-81.5,Cambridge Bay
75.0,-81.0,Cambridge Bay
75.0,-80.5,Cambridge Bay
75.0,-80.0,Cambridge Bay
75.0,-79.5,Cambridge Bay
75.0,-79.0,Cambridge Bay
75.0,-78.5,Cambridge Bay
75.0,-78.0,Cambridge Bay
75.0,-77.5,Cambridge Bay
75.0,-77.0,Cambridge Bay
75.0,-76.5,Cambridge Bay
75.0,-76.0,Cambridge Bay
75.0,-75.5,Cambridge Bay
75.0,-75.0,Cambridge Bay
75.0,-74.5,Cambridge Bay
75.0,-74.0,Cambridge Bay
75.0,-73.5,Cambridge Bay
75.0,-73.0,Iqaluit
75.0,-72.5,Iqaluit
75.0,-72.0,Iqaluit
75.0,-71.5,Iqaluit
75.0,-71.0,Iqaluit
75.0,-70.5,Iqaluit
75.0,-70.0,Iqaluit
75.0,-69.5,Iqaluit
75.0,-69.0,Iqaluit
75.0,-68.5,Iqaluit
75.0,-68.0,Iqaluit
75.0,-67.5,Iqaluit
75.0,-67.0,Iqaluit
75.0,-66.5,Iqaluit
75.0,-66.0,Iqaluit
75.0,-65.5,Iqaluit
75.0,-65.0,Iqaluit
75.0,-64.5,Iqaluit
75.0,-64.0,Iqaluit
75.0,-63.5,Iqaluit
75.0,-63.0,Iqaluit
75.0,-62.5,Iqaluit
75.0,-62.0,Iqaluit
75.0,-61.5,Iqaluit
75.0,-61.0,Iqaluit
75.0,-60.5,Iqaluit
75.0,-60.0,Iqaluit
75.0,-59.5,Iqaluit
75.0,-59.0,Iqaluit
75.0,-58.5,Iqaluit
75.0,-58.0,Iqaluit
75.0,-57.5,Iqaluit
75.0,-57.0,Iqaluit
75.0,-56.5,Iqaluit
75.0,-56.0,Iqaluit
75.0,-55.5,Iqaluit
75.0,-55.0,Iqaluit
75.0,-54.5,Iqaluit
75.0,-54.0,Iqaluit
75.0,-53.5,Iqaluit
75.0,-53.0,Iqaluit
75.0,-52.5,Iqaluit
75.5,-141.0,Cambridge Bay
75.5,-140.5,Cambridge Bay
75.5,-140.0,Cambridge Bay
75.5,-139.5,Cambridge Bay
75.5,-139.0,Cambridge Bay
75.5,-138.5,Cambridge Bay
75.5,-138.0,Cambridge Bay
75.5,-137.5,Cambridge Bay
75.5,-137.0,Cambridge Bay
75.5,-136.5,Cambridge Bay
75.5,-136.0,Cambridge Bay
75.5,-135.5,Cambridge Bay
75.5,-135.0,Cambridge Bay
75.5,-134.5,Cambridge Bay
75.5,-134.0,Cambridge Bay
75.5,-133.5,Cambridge Bay
75.5,-133.0,Cambridge Bay
75.5,-132.5,Cambridge Bay
75.5,-132.0,Cambridge Bay
75.5,-131.5,Cambridge Bay
75.5,-131.0,Cambridge Bay
75.5,-130.5,Cambridge Bay
75.5,-130.0,Cambridge Bay
75.5,-129.5,Cambridge Bay
75.5,-129.0,Cambridge Bay
75.5,-128.5,Cambridge Bay
75.5,-128.0,Cambridge Bay
75.5,-127.5,Cambridge Bay
75.5,-127.0,Cambridge Bay
75.5,-126.5,Cambridge Bay
75.5,-126.0,Cambridge Bay
75.5,-125.5,Cambridge Bay
75.5,-125.0,Cambridge Bay
75.5,-124.5,Cambridge Bay
75.5,-124.0,Cambridge Bay
75.5,-123.5,Cambridge Bay
75.5,-123.0,Cambridge Bay
75.5,-122.5,Cambridge Bay
75.5,-122.0,Cambridge Bay
75.5,-121.5,Cambridge Bay
75.5,-121.0,Cambridge Bay
75.5,-120.5,Cambridge Bay
75.5,-120.0,Cambridge Bay
75.5,-119.5,Cambridge Bay
75.5,-119.0,Cambridge Bay
75.5,-118.5,Cambridge Bay
75.5,-118.0,Cambridge Bay
75.5,-117.5,Cambridge Bay
75.5,-117.0,Cambridge Bay
75.5,-116.5,Cambridge Bay
75.5,-116.0,Cambridge Bay
75.5,-115.5,Cambridge Bay
75.5,-115.0,Cambridge Bay
75.5,-114.5,Cambridge Bay
75.5,-114.0,Cambridge Bay
75.5,-113.5,Cambridge Bay
75.5,-113.0,Cambridge Bay
75.5,-112.5,Cambridge Bay
75.5,-112.0,Cambridge Bay
75.5,-111.5,Cambridge Bay
75.5,-111.0,Cambridge Bay
75.5,-110.5,Cambridge Bay
75.5,-110.0,Cambridge Bay
75.5,-109.5,Cambridge Bay
75.5,-109.0,Cambridge Bay
75.5,-108.5,Cambridge Bay
75.5,-108.0,Cambridge Bay
75.5,-107.5,Cambridge Bay
75.5,-107.0,Cambridge Bay
75.5,-106.5,Cambridge Bay
75.5,-106.0,Cambridge Bay
75.5,-105.5,Cambridge Bay
75.5,-105.0,Cambridge Bay
75.5,-104.5,Cambridge Bay
75.5,-104.0,Cambridge Bay
75.5,-103.5,Cambridge Bay
75.5,-103.0,Cambridge Bay
75.5,-102.5,Cambridge Bay
75.5,-102.0,Cambridge Bay
75.5,-101.5,Cambridge Bay
75.5,-101.0,Cambridge Bay
75.5,-100.5,Cambridge Bay
75.5,-100.0,Cambridge Bay
75.5,-99.5,Cambridge Bay
75.5,-99.0,Cambridge Bay
75.5,-98.5,Cambridge Bay
75.5,-98.0,Cambridge Bay
75.5,-97.5,Cambridge Bay
75.5,-97.0,Cambridge Bay
75.5,-96.5,Cambridge Bay
75.5,-96.0,Cambridge Bay
75.5,-95.5,Cambridge Bay
75.5,-95.0,Cambridge Bay
75.5,-94.5,Cambridge Bay
75.5,-94.0,Cambridge Bay
75.5,-93.5,Cambridge Bay
75.5,-93.0,Cambridge Bay
75.5,-92.5,Cambridge Bay
75.5,-92.0,Cambridge Bay
75.5,-91.5,Cambridge Bay
75.5,-91.0,Cambridge Bay
75.5,-90.5,Cambridge Bay
75.5,-90.0,Cambridge Bay
75.5,-89.5,Cambridge Bay
75.5,-89.0,Cambridge Bay
75.5,-88.5,Cambridge Bay
75.5,-88.0,Cambridge Bay
75.5,-87.5,Cambridge Bay
75.5,-87.0,Cambridge Bay
75.5,-86.5,Cambridge Bay
75.5,-86.0,Cambridge Bay
75.5,-85.5,Cambridge Bay
75.5,-85.0,Cambridge Bay
75.5,-84.5,Cambridge Bay
75.5,-84.0,Cambridge Bay
75.5,-83.5,Cambridge Bay
75.5,-83.0,Cambridge Bay
75.5,-82.5,Cambridge Bay
75.5,-82.0,Cambridge Bay
75.5,-81.5,Cambridge Bay
75.5,-81.0,Cambridge Bay
75.5,-80.5,Cambridge Bay
75.5,-80.0,Cambridge Bay
75.5,-79.5,Cambridge Bay
75.5,-79.0,Cambridge Bay
75.5,-78.5,Cambridge Bay
75.5,-78.0,Cambridge Bay
75.5,-77.5,Cambridge Bay
75.5,-77.0,Cambridge Bay
75.5,-76.5,Cambridge Bay
75.5,-76.0,Cambridge Bay
75.5,-75.5,Cambridge Bay
75.5,-75.0,Cambridge Bay
75.5,-74.5,Cambridge Bay
75.5,-74.0,Cambridge Bay
75.5,-73.5,Cambridge Bay
75.5,-73.0,Cambridge Bay
75.5,-72.5,Cambridge Bay
75.5,-72.0,Cambridge Bay
75.5,-71.5,Iqaluit
75.5,-71.0,Iqaluit
75.5,-70.5,Iqaluit
75.5,-70.0,Iqaluit
75.5,-69.5,Iqaluit
75.5,-69.0,Iqaluit
75.5,-68.5,Iqaluit
75.5,-68.0,Iqaluit
75.5,-67.5,Iqaluit
75.5,-67.0,Iqaluit
75.5,-66.5,Iqaluit
75.5,-66.0,Iqaluit
75.5,-65.5,Iqaluit
75.5,-65.0,Iqaluit
75.5,-64.5,Iqaluit
75.5,-64.0,Iqaluit
75.5,-63.5,Iqaluit
75.5,-63.0,Iqaluit
75.5,-62.5,Iqaluit
75.5,-62.0,Iqaluit
75.5,-61.5,Iqaluit
75.5,-61.0,Iqaluit
75.5,-60.5,Iqaluit
75.5,-60.0,Iqaluit
75.5,-59.5,Iqaluit
75.5,-59.0,Iqaluit
75.5,-58.5,Iqaluit
75.5,-58.0,Iqaluit
75.5,-57.5,Iqaluit
75.5,-57.0,Iqaluit
75.5,-56.5,Iqaluit
75.5,-56.0,Iqaluit
75.5,-55.5,Iqaluit
75.5,-55.0,Iqaluit
75.5,-54.5,Iqaluit
75.5,-54.0,Iqaluit
75.5,-53.5,Iqaluit
75.5,-53.0,Iqaluit
75.5,-52.5,Iqaluit
76.0,-141.0,Cambridge Bay
76.0,-140.5,Cambridge Bay
76.0,-140.0,Cambridge Bay
76.0,-139.5,Cambridge Bay
76.0,-139.0,Cambridge Bay
76.0,-138.5,Cambridge Bay
76.0,-138.0,Cambridge Bay
76.0,-137.5,Cambridge Bay
76.0,-137.0,Cambridge Bay
76.0,-136.5,Cambridge Bay
76.0,-136.0,Cambridge Bay
76.0,-135.5,Cambridge Bay
76.0,-135.0,Cambridge Bay
76.0,-134.5,Cambridge Bay
76.0,-134.0,Cambridge Bay
76.0,-133.5,Cambridge Bay
76.0,-133.0,Cambridge Bay
76.0,-132.5,Cambridge Bay
76.0,-132.0,Cambridge Bay
76.0,-131.5,Cambridge Bay
76.0,-131.0,Cambridge Bay
76.0,-130.5,Cambridge Bay
76.0,-130.0,Cambridge Bay
76.0,-129.5,Cambridge Bay
76.0,-129.0,Cambridge Bay
76.0,-128.5,Cambridge Bay
76.0,-128.0,Cambridge Bay
76.0,-127.5,Cambridge Bay
76.0,-127.0,Cambridge Bay
76.0,-126.5,Cambridge Bay
76.0,-126.0,Cambridge Bay
76.0,-125.5,Cambridge Bay
76.0,-125.0,Cambridge Bay
76.0,-124.5,Cambridge Bay
76.0,-124.0,Cambridge Bay
76.0,-123.5,Cambridge Bay
76.0,-123.0,Cambridge Bay
76.0,-122.5,Cambridge Bay
76.0,-122.0,Cambridge Bay
76.0,-121.5,Cambridge Bay
76.0,-121.0,Cambridge Bay
76.0,-120.5,Cambridge Bay
76.0,-120.0,Cambridge Bay
76.0,-119.5,Cambridge Bay
76.0,-119.0,Cambridge Bay
76.0,-118.5,Cambridge Bay
76.0,-118.0,Cambridge Bay
76.0,-117.5,Cambridge Bay
76.0,-117.0,Cambridge Bay
76.0,-116.5,Cambridge Bay
76.0,-116.0,Cambridge Bay
76.0,-115.5,Cambridge Bay
76.0,-115.0,Cambridge Bay
76.0,-114.5,Cambridge Bay
76.0,-114.0,Cambridge Bay
76.0,-113.5,Cambridge Bay
76.0,-113.0,Cambridge Bay
76.0,-112.5,Cambridge Bay
76.0,-112.0,Cambridge Bay
76.0,-111.5,Cambridge Bay
76.0,-111.0,Cambridge Bay
76.0,-110.5,Cambridge Bay
76.0,-110.0,Cambridge Bay
76.0,-109.5,Cambridge Bay
76.0,-109.0,Cambridge Bay
76.0,-108.5,Cambridge Bay
76.0,-108.0,Cambridge Bay
76.0,-107.5,Cambridge Bay
76.0,-107.0,Cambridge Bay
76.0,-106.5,Cambridge Bay
76.0,-106.0,Cambridge Bay
76.0,-105.5,Cambridge Bay
76.0,-105.0,Cambridge Bay
76.0,-104.5,Cambridge Bay
76.0,-104.0,Cambridge Bay
76.0,-103.5,Cambridge Bay
76.0,-103.0,Cambridge Bay
76.0,-102.5,Cambridge Bay
76.0,-102.0,Cambridge Bay
76.0,-101.5,Cambridge Bay
76.0,-101.0,Cambridge Bay
76.0,-100.5,Cambridge Bay
76.0,-100.0,Cambridge Bay
76.0,-99.5,Cambridge Bay
76.0,-99.0,Cambridge Bay
76.0,-98.5,Cambridge Bay
76.0,-98.0,Cambridge Bay
76.0,-97.5,Cambridge Bay
76.0,-97.0,Cambridge Bay
76.0,-96.5,Cambridge Bay
76.0,-96.0,Cambridge Bay
76.0,-95.5,Cambridge Bay
76.0,-95.0,Cambridge Bay
76.0,-94.5,Cambridge Bay
76.0,-94.0,Cambridge Bay
76.0,-93.5,Cambridge Bay
76.0,-93.0,Cambridge Bay
76.0,-92.5,Cambridge Bay
76.0,-92.0,Cambridge Bay
76.0,-91.5,Cambridge Bay
76.0,-91.0,Cambridge Bay
76.0,-90.5,Cambridge Bay
76.0,-90.0,Cambridge Bay
76.0,-89.5,Cambridge Bay
76.0,-89.0,Cambridge Bay
76.0,-88.5,Cambridge Bay
76.0,-88.0,Cambridge Bay
76.0,-87.5,Cambridge Bay
76.0,-87.0,Cambridge Bay
76.0,-86.5,Cambridge Bay
76.0,-86.0,Cambridge Bay
76.0,-85.5,Cambridge Bay
76.0,-85.0,Cambridge Bay
76.0,-84.5,Cambridge Bay
76.0,-84.0,Cambridge Bay
76.0,-83.5,Cambridge Bay
76.0,-83.0,Cambridge Bay
76.0,-82.5,Cambridge Bay
76.0,-82.0,Cambridge Bay
76.0,-81.5,Cambridge Bay
76.0,-81.0,Cambridge Bay
76.0,-80.5,Cambridge Bay
76.0,-80.0,Cambridge Bay
76.0,-79.5,Cambridge Bay
76.0,-79.0,Cambridge Bay
76.0,-78.5,Cambridge Bay
76.0,-78.0,Cambridge Bay
76.0,-77.5,Cambridge Bay
76.0,-77.0,Cambridge Bay
76.0,-76.5,Cambridge Bay
76.0,-76.0,Cambridge Bay
76.0,-75.5,Cambridge Bay
76.0,-75.0,Cambridge Bay
76.0,-74.5,Cambridge Bay
76.0,-74.0,Cambridge Bay
76.0,-73.5,Cambridge Bay
76.0,-73.0,Cambridge Bay
76.0,-72.5,Cambridge Bay
76.0,-72.0,Cambridge Bay
76.0,-71.5,Cambridge Bay
76.0,-71.0,Cambridge Bay
76.0,-70.5,Cambridge Bay
76.0,-70.0,Iqaluit
76.0,-69.5,Iqaluit
76.0,-69.0,Iqaluit
76.0,-68.5,Iqaluit
76.0,-68.0,Iqaluit
76.0,-67.5,Iqaluit
76.0,-67.0,Iqaluit
76.0,-66.5,Iqaluit
76.0,-66.0,Iqaluit
76.0,-65.5,Iqaluit
76.0,-65.0,Iqaluit
76.0,-64.5,Iqaluit
76.0,-64.0,Iqaluit
76.0,-63.5,Iqaluit
76.0,-63.0,Iqaluit
76.0,-62.5,Iqaluit
76.0,-62.0,Iqaluit
76.0,-61.5,Iqaluit
76.0,-61.0,Iqaluit
76.0,-60.5,Iqaluit
76.0,-60.0,Iqaluit
76.0,-59.5,Iqaluit
76.0,-59.0,Iqaluit
76.0,-58.5,Iqaluit
76.0,-58.0,Iqaluit
76.0,-57.5,Iqaluit
76.0,-57.0,Iqaluit
76.0,-56.5,Iqaluit
76.0,-56.0,Iqaluit
76.0,-55.5,Iqaluit
76.0,-55.0,Iqaluit
76.0,-54.5,Iqaluit
76.0,-54.0,Iqaluit
76.0,-53.5,Iqaluit
76.0,-53.0,Iqaluit
76.0,-52.5,Iqaluit
76.5,-141.0,Cambridge Bay
76.5,-140.5,Cambridge Bay
76.5,-140.0,Cambridge Bay
76.5,-139.5,Cambridge Bay
76.5,-139.0,Cambridge Bay
76.5,-138.5,Cambridge Bay
76.5,-138.0,Cambridge Bay
76.5,-137.5,Cambridge Bay
76.5,-137.0,Cambridge Bay
76.5,-136.5,Cambridge Bay
76.5,-136.0,Cambridge Bay
76.5,-135.5,Cambridge Bay
76.5,-135.0,Cambridge Bay
76.5,-134.5,Cambridge Bay
76.5,-134.0,Cambridge Bay
76.5,-133.5,Cambridge Bay
76.5,-133.0,Cambridge Bay
76.5,-132.5,Cambridge Bay
76.5,-132.0,Cambridge Bay
76.5,-131.5,Cambridge Bay
76.5,-131.0,Cambridge Bay
76.5,-130.5,Cambridge Bay
76.5,-130.0,Cambridge Bay
76.5,-129.5,Cambridge Bay
76.5,-129.0,Cambridge Bay
76.5,-128.5,Cambridge Bay
76.5,-128.0,Cambridge Bay
76.5,-127.5,Cambridge Bay
76.5,-127.0,Cambridge Bay
76.5,-126.5,Cambridge Bay
76.5,-126.0,Cambridge Bay
76.5,-125.5,Cambridge Bay
76.5,-125.0,Cambridge Bay
76.5,-124.5,Cambridge Bay
76.5,-124.0,Cambridge Bay
76.5,-123.5,Cambridge Bay
76.5,-123.0,Cambridge Bay
76.5,-122.5,Cambridge Bay
76.5,-122.0,Cambridge Bay
76.5,-121.5,Cambridge Bay
76.5,-121.0,Cambridge Bay
76.5,-120.5,Cambridge Bay
76.5,-120.0,Cambridge Bay
76.5,-119.5,Cambridge Bay
76.5,-119.0,Cambridge Bay
76.5,-118.5,Cambridge Bay
76.5,-118.0,Cambridge Bay
76.5,-117.5,Cambridge Bay
76.5,-117.0,Cambridge Bay
76.5,-116.5,Cambridge Bay
76.5,-116.0,Cambridge Bay
76.5,-115.5,Cambridge Bay
76.5,-115.0,Cambridge Bay
76.5,-114.5,Cambridge Bay
76.5,-114.0,Cambridge Bay
76.5,-113.5,Cambridge Bay
76.5,-113.0,Cambridge Bay
76.5,-112.5,Cambridge Bay
76.5,-112.0,Cambridge Bay
76.5,-111.5,Cambridge Bay
76.5,-111.0,Cambridge Bay
76.5,-110.5,Cambridge Bay
76.5,-110.0,Cambridge Bay
76.5,-109.5,Cambridge Bay
76.5,-109.0,Cambridge Bay
76.5,-108.5,Cambridge Bay
76.5,-108.0,Cambridge Bay
76.5,-107.5,Cambridge Bay
76.5,-107.0,Cambridge Bay
76.5,-106.5,Cambridge Bay
76.5,-106.0,Cambridge Bay
76.5,-105.5,Cambridge Bay
76.5,-105.0,Cambridge Bay
76.5,-104.5,Cambridge Bay
76.5,-104.0,Cambridge Bay
76.5,-103.5,Cambridge Bay
76.5,-103.0,Cambridge Bay
76.5,-102.5,Cambridge Bay
76.5,-102.0,Cambridge Bay
76.5,-101.5,Cambridge Bay
76.5,-101.0,Cambridge Bay
76.5,-100.5,Cambridge Bay
76.5,-100.0,Cambridge Bay
76.5,-99.5,Cambridge Bay
76.5,-99.0,Cambridge Bay
76.5,-98.5,Cambridge Bay
76.5,-98.0,Cambridge Bay
76.5,-97.5,Cambridge Bay
76.5,-97.0,Cambridge Bay
76.5,-96.5,Cambridge Bay
76.5,-96.0,Cambridge Bay
76.5,-95.5,Cambridge Bay
76.5,-95.0,Cambridge Bay
76.5,-94.5,Cambridge Bay
76.5,-94.0,Cambridge Bay
76.5,-93.5,Cambridge Bay
76.5,-93.0,Cambridge Bay
76.5,-92.5,Cambridge Bay
76.5,-92.0,Cambridge Bay
76.5,-91.5,Cambridge Bay
76.5,-91.0,Cambridge Bay
76.5,-90.5,Cambridge Bay
76.5,-90.0,Cambridge Bay
76.5,-89.5,Cambridge Bay
76.5,-89.0,Cambridge Bay
76.5,-88.5,Cambridge Bay
76.5,-88.0,Cambridge Bay
76.5,-87.5,Cambridge Bay
76.5,-87.0,Cambridge Bay
76.5,-86.5,Cambridge Bay
76.5,-86.0,Cambridge Bay
76.5,-85.5,Cambridge Bay
76.5,-85.0,Cambridge Bay
76.5,-84.5,Cambridge Bay
76.5,-84.0,Cambridge Bay
76.5,-83.5,Cambridge Bay
76.5,-83.0,Cambridge Bay
76.5,-82.5,Cambridge Bay
76.5,-82.0,Cambridge Bay
76.5,-81.5,Cambridge Bay
76.5,-81.0,Cambridge Bay
76.5,-80.5,Cambridge Bay
76.5,-80.0,Cambridge Bay
76.5,-79.5,Cambridge Bay
76.5,-79.0,Cambridge Bay
76.5,-78.5,Cambridge Bay
76.5,-78.0,Cambridge Bay
76.5,-77.5,Cambridge Bay
76.5,-77.0,Cambridge Bay
76.5,-76.5,Cambridge Bay
76.5,-76.0,Cambridge Bay
76.5,-75.5,Cambridge Bay
76.5,-75.0,Cambridge Bay
76.5,-74.5,Cambridge Bay
76.5,-74.0,Cambridge Bay
76.5,-73.5,Cambridge Bay
76.5,-73.0,Cambridge Bay
76.5,-72.5,Cambridge Bay
76.5,-72.0,Cambridge Bay
76.5,-71.5,Cambridge Bay
76.5,-71.0,Cambridge Bay
76.5,-70.5,Cambridge Bay
76.5,-70.0,Cambridge Bay
76.5,-69.5,Cambridge Bay
76.5,-69.0,Cambridge Bay
76.5,-68.5,Iqaluit
76.5,-68.0,Iqaluit
76.5,-67.5,Iqaluit
76.5,-67.0,Iqaluit
76.5,-66.5,Iqaluit
76.5,-66.0,Iqaluit
76.5,-65.5,Iqaluit
76.5,-65.0,Iqaluit
76.5,-64.5,Iqaluit
76.5,-64.0,Iqaluit
76.5,-63.5,Iqaluit
76.5,-63.0,Iqaluit
76.5,-62.5,Iqaluit
76.5,-62.0,Iqaluit
76.5,-61.5,Iqaluit
76.5,-61.0,Iqaluit
76.5,-60.5,Iqaluit
76.5,-60.0,Iqaluit
76.5,-59.5,Iqaluit
76.5,-59.0,Iqaluit
76.5,-58.5,Iqaluit
76.5,-58.0,Iqaluit
76.5,-57.5,Iqaluit
76.5,-57.0,Iqaluit
76.5,-56.5,Iqaluit
76.5,-56.0,Iqaluit
76.5,-55.5,Iqaluit
76.5,-55.0,Iqaluit
76.5,-54.5,Iqaluit
76.5,-54.0,Iqaluit
76.5,-53.5,Iqaluit
76.5,-53.0,Iqaluit
76.5,-52.5,Iqaluit
77.0,-141.0,Cambridge Bay
77.0,-140.5,Cambridge Bay
77.0,-140.0,Cambridge Bay
77.0,-139.5,Cambridge Bay
77.0,-139.0,Cambridge Bay
77.0,-138.5,Cambridge Bay
77.0,-138.0,Cambridge Bay
77.0,-137.5,Cambridge Bay
77.0,-137.0,Cambridge Bay
77.0,-136.5,Cambridge Bay
77.0,-136.0,Cambridge Bay
77.0,-135.5,Cambridge Bay
77.0,-135.0,Cambridge Bay
77.0,-134.5,Cambridge Bay
77.0,-134.0,Cambridge Bay
77.0,-133.5,Cambridge Bay
77.0,-133.0,Cambridge Bay
77.0,-132.5,Cambridge Bay
77.0,-132.0,Cambridge Bay
77.0,-131.5,Cambridge Bay
77.0,-131.0,Cambridge Bay
77.0,-130.5,Cambridge Bay
77.0,-130.0,Cambridge Bay
77.0,-129.5,Cambridge Bay
77.0,-129.0,Cambridge Bay
77.0,-128.5,Cambridge Bay
77.0,-128.0,Cambridge Bay
77.0,-127.5,Cambridge Bay
