cell_id,lat,lon
49.5000_-90.5000,49.5,-90.5
49.5000_-91.0000,49.5,-91.0
49.5000_-91.5000,49.5,-91.5
49.5000_-92.0000,49.5,-92.0
49.5000_-92.5000,49.5,-92.5
49.5000_-93.0000,49.5,-93.0
49.5000_-93.5000,49.5,-93.5
49.5000_-94.0000,49.5,-94.0
49.5000_-94.5000,49.5,-94.5
49.5000_-95.0000,49.5,-95.0
49.5000_-95.5000,49.5,-95.5
49.5000_-96.0000,49.5,-96.0
49.5000_-96.5000,49.5,-96.5
49.5000_-97.0000,49.5,-97.0
49.5000_-97.5000,49.5,-97.5
49.5000_-98.0000,49.5,-98.0
49.5000_-98.5000,49.5,-98.5
49.5000_-99.0000,49.5,-99.0
49.5000_-99.5000,49.5,-99.5
50.0000_-100.0000,50.0,-100.0
50.0000_-100.5000,50.0,-100.5
50.0000_-101.0000,50.0,-101.0
50.0000_-101.5000,50.0,-101.5
50.0000_-102.0000,50.0,-102.0
50.0000_-102.5000,50.0,-102.5
50.0000_-103.0000,50.0,-103.0
50.0000_-103.5000,50.0,-103.5
50.0000_-104.0000,50.0,-104.0
50.0000_-104.5000,50.0,-104.5
50.0000_-105.0000,50.0,-105.0
50.0000_-105.5000,50.0,-105.5
50.0000_-106.0000,50.0,-106.0
50.0000_-106.5000,50.0,-106.5
50.0000_-107.0000,50.0,-107.0
50.0000_-107.5000,50.0,-107.5
50.0000_-108.0000,50.0,-108.0
50.0000_-108.5000,50.0,-108.5
50.0000_-109.0000,50.0,-109.0
50.0000_-109.5000,50.0,-109.5
50.0000_-110.0000,50.0,-110.0
50.0000_-110.5000,50.0,-110.5
50.0000_-111.0000,50.0,-111.0
50.0000_-111.5000,50.0,-111.5
50.0000_-112.0000,50.0,-112.0
50.0000_-112.5000,50.0,-112.5
50.0000_-113.0000,50.0,-113.0
50.0000_-113.5000,50.0,-113.5
50.0000_-114.0000,50.0,-114.0
50.0000_-114.5000,50.0,-114.5
50.0000_-115.0000,50.0,-115.0
50.0000_-115.5000,50.0,-115.5
50.0000_-116.0000,50.0,-116.0
50.0000_-116.5000,50.0,-116.5
50.0000_-117.0000,50.0,-117.0
50.0000_-117.5000,50.0,-117.5
50.0000_-118.0000,50.0,-118.0
50.0000_-118.5000,50.0,-118.5
50.0000_-119.0000,50.0,-119.0
50.0000_-119.5000,50.0,-119.5
50.0000_-120.0000,50.0,-120.0
50.0000_-120.5000,50.0,-120.5
50.0000_-121.0000,50.0,-121.0
50.0000_-121.5000,50.0,-121.5
50.0000_-122.0000,50.0,-122.0
50.0000_-122.5000,50.0,-122.5
50.0000_-123.0000,50.0,-123.0
50.0000_-123.5000,50.0,-123.5
50.0000_-124.0000,50.0,-124.0
50.0000_-124.5000,50.0,-124.5
50.0000_-125.0000,50.0,-125.0
50.0000_-125.5000,50.0,-125.5
50.0000_-126.0000,50.0,-126.0
50.0000_-126.5000,50.0,-126.5
50.0000_-127.0000,50.0,-127.0
50.0000_-127.5000,50.0,-127.5
50.0000_-55.5000,50.0,-55.5
50.0000_-56.0000,50.0,-56.0
50.0000_-56.5000,50.0,-56.5
50.0000_-57.0000,50.0,-57.0
50.0000_-57.5000,50.0,-57.5
50.0000_-64.0000,50.0,-64.0
50.0000_-67.0000,50.0,-67.0
50.0000_-67.5000,50.0,-67.5
50.0000_-68.0000,50.0,-68.0
50.0000_-68.5000,50.0,-68.5
50.0000_-69.0000,50.0,-69.0
50.0000_-69.5000,50.0,-69.5
50.0000_-70.0000,50.0,-70.0
50.0000_-70.5000,50.0,-70.5
50.0000_-71.0000,50.0,-71.0
50.0000_-71.5000,50.0,-71.5
50.0000_-72.0000,50.0,-72.0
50.0000_-72.5000,50.0,-72.5
50.0000_-73.0000,50.0,-73.0
50.0000_-73.5000,50.0,-73.5
50.0000_-74.0000,50.0,-74.0
50.0000_-74.5000,50.0,-74.5
50.0000_-75.0000,50.0,-75.0
50.0000_-75.5000,50.0,-75.5
50.0000_-76.0000,50.0,-76.0
50.0000_-76.5000,50.0,-76.5
50.0000_-77.0000,50.0,-77.0
50.0000_-77.5000,50.0,-77.5
50.0000_-78.0000,50.0,-78.0
50.0000_-78.5000,50.0,-78.5
50.0000_-79.0000,50.0,-79.0
50.0000_-79.5000,50.0,-79.5
50.0000_-80.0000,50.0,-80.0
50.0000_-80.5000,50.0,-80.5
50.0000_-81.0000,50.0,-81.0
50.0000_-81.5000,50.0,-81.5
50.0000_-82.0000,50.0,-82.0
50.0000_-82.5000,50.0,-82.5
50.0000_-83.0000,50.0,-83.0
50.0000_-83.5000,50.0,-83.5
50.0000_-84.0000,50.0,-84.0
50.0000_-84.5000,50.0,-84.5
50.0000_-85.0000,50.0,-85.0
50.0000_-85.5000,50.0,-85.5
50.0000_-86.0000,50.0,-86.0
50.0000_-86.5000,50.0,-86.5
50.0000_-87.0000,50.0,-87.0
50.0000_-87.5000,50.0,-87.5
50.0000_-88.0000,50.0,-88.0
50.0000_-88.5000,50.0,-88.5
50.0000_-89.0000,50.0,-89.0
50.0000_-89.5000,50.0,-89.5
50.0000_-90.0000,50.0,-90.0
50.0000_-90.5000,50.0,-90.5
50.0000_-91.0000,50.0,-91.0
50.0000_-91.5000,50.0,-91.5
50.0000_-92.0000,50.0,-92.0
50.0000_-92.5000,50.0,-92.5
50.0000_-93.0000,50.0,-93.0
50.0000_-93.5000,50.0,-93.5
50.0000_-94.0000,50.0,-94.0
50.0000_-94.5000,50.0,-94.5
50.0000_-95.0000,50.0,-95.0
50.0000_-95.5000,50.0,-95.5
50.0000_-96.0000,50.0,-96.0
50.0000_-96.5000,50.0,-96.5
50.0000_-97.0000,50.0,-97.0
50.0000_-97.5000,50.0,-97.5
50.0000_-98.0000,50.0,-98.0
50.0000_-98.5000,50.0,-98.5
50.0000_-99.0000,50.0,-99.0
50.0000_-99.5000,50.0,-99.5
50.5000_-100.0000,50.5,-100.0
50.5000_-100.5000,50.5,-100.5
50.5000_-101.0000,50.5,-101.0
50.5000_-101.5000,50.5,-101.5
50.5000_-102.0000,50.5,-102.0
50.5000_-102.5000,50.5,-102.5
50.5000_-103.0000,50.5,-103.0
50.5000_-103.5000,50.5,-103.5
50.5000_-104.0000,50.5,-104.0
50.5000_-104.5000,50.5,-104.5
50.5000_-105.0000,50.5,-105.0
50.5000_-105.5000,50.5,-105.5
50.5000_-106.0000,50.5,-106.0
50.5000_-106.5000,50.5,-106.5
50.5000_-107.0000,50.5,-107.0
50.5000_-107.5000,50.5,-107.5
50.5000_-108.0000,50.5,-108.0
50.5000_-108.5000,50.5,-108.5
50.5000_-109.0000,50.5,-109.0
50.5000_-109.5000,50.5,-109.5
50.5000_-110.0000,50.5,-110.0
50.5000_-110.5000,50.5,-110.5
50.5000_-111.0000,50.5,-111.0
50.5000_-111.5000,50.5,-111.5
50.5000_-112.0000,50.5,-112.0
50.5000_-112.5000,50.5,-112.5
50.5000_-113.0000,50.5,-113.0
50.5000_-113.5000,50.5,-113.5
50.5000_-114.0000,50.5,-114.0
50.5000_-114.5000,50.5,-114.5
50.5000_-115.0000,50.5,-115.0
50.5000_-115.5000,50.5,-115.5
50.5000_-116.0000,50.5,-116.0
50.5000_-116.5000,50.5,-116.5
50.5000_-117.0000,50.5,-117.0
50.5000_-117.5000,50.5,-117.5
50.5000_-118.0000,50.5,-118.0
50.5000_-118.5000,50.5,-118.5
50.5000_-119.0000,50.5,-119.0
50.5000_-119.5000,50.5,-119.5
50.5000_-120.0000,50.5,-120.0
50.5000_-120.5000,50.5,-120.5
50.5000_-121.0000,50.5,-121.0
50.5000_-121.5000,50.5,-121.5
50.5000_-122.0000,50.5,-122.0
50.5000_-122.5000,50.5,-122.5
50.5000_-123.0000,50.5,-123.0
50.5000_-123.5000,50.5,-123.5
50.5000_-124.0000,50.5,-124.0
50.5000_-124.5000,50.5,-124.5
50.5000_-125.0000,50.5,-125.0
50.5000_-125.5000,50.5,-125.5
50.5000_-126.0000,50.5,-126.0
50.5000_-126.5000,50.5,-126.5
50.5000_-127.0000,50.5,-127.0
50.5000_-127.5000,50.5,-127.5
50.5000_-128.0000,50.5,-128.0
50.5000_-56.5000,50.5,-56.5
50.5000_-57.0000,50.5,-57.0
50.5000_-57.5000,50.5,-57.5
50.5000_-59.5000,50.5,-59.5
50.5000_-60.0000,50.5,-60.0
50.5000_-60.5000,50.5,-60.5
50.5000_-61.0000,50.5,-61.0
50.5000_-61.5000,50.5,-61.5
50.5000_-62.0000,50.5,-62.0
50.5000_-62.5000,50.5,-62.5
50.5000_-63.0000,50.5,-63.0
50.5000_-63.5000,50.5,-63.5
50.5000_-64.0000,50.5,-64.0
50.5000_-64.5000,50.5,-64.5
50.5000_-65.0000,50.5,-65.0
50.5000_-65.5000,50.5,-65.5
50.5000_-66.0000,50.5,-66.0
50.5000_-66.5000,50.5,-66.5
50.5000_-67.0000,50.5,-67.0
50.5000_-67.5000,50.5,-67.5
50.5000_-68.0000,50.5,-68.0
50.5000_-68.5000,50.5,-68.5
50.5000_-69.0000,50.5,-69.0
50.5000_-69.5000,50.5,-69.5
50.5000_-70.0000,50.5,-70.0
50.5000_-70.5000,50.5,-70.5
50.5000_-71.0000,50.5,-71.0
50.5000_-71.5000,50.5,-71.5
50.5000_-72.0000,50.5,-72.0
50.5000_-72.5000,50.5,-72.5
50.5000_-73.0000,50.5,-73.0
50.5000_-73.5000,50.5,-73.5
50.5000_-74.0000,50.5,-74.0
50.5000_-74.5000,50.5,-74.5
50.5000_-75.0000,50.5,-75.0
50.5000_-75.5000,50.5,-75.5
50.5000_-76.0000,50.5,-76.0
50.5000_-76.5000,50.5,-76.5
50.5000_-77.0000,50.5,-77.0
50.5000_-77.5000,50.5,-77.5
50.5000_-78.0000,50.5,-78.0
50.5000_-78.5000,50.5,-78.5
50.5000_-79.0000,50.5,-79.0
50.5000_-79.5000,50.5,-79.5
50.5000_-80.0000,50.5,-80.0
50.5000_-80.5000,50.5,-80.5
50.5000_-81.0000,50.5,-81.0
50.5000_-81.5000,50.5,-81.5
50.5000_-82.0000,50.5,-82.0
50.5000_-82.5000,50.5,-82.5
50.5000_-83.0000,50.5,-83.0
50.5000_-83.5000,50.5,-83.5
50.5000_-84.0000,50.5,-84.0
50.5000_-84.5000,50.5,-84.5
50.5000_-85.0000,50.5,-85.0
50.5000_-85.5000,50.5,-85.5
50.5000_-86.0000,50.5,-86.0
50.5000_-86.5000,50.5,-86.5
50.5000_-87.0000,50.5,-87.0
50.5000_-87.5000,50.5,-87.5
50.5000_-88.0000,50.5,-88.0
50.5000_-88.5000,50.5,-88.5
50.5000_-89.0000,50.5,-89.0
50.5000_-89.5000,50.5,-89.5
50.5000_-90.0000,50.5,-90.0
50.5000_-90.5000,50.5,-90.5
50.5000_-91.0000,50.5,-91.0
50.5000_-91.5000,50.5,-91.5
50.5000_-92.0000,50.5,-92.0
50.5000_-92.5000,50.5,-92.5
50.5000_-93.0000,50.5,-93.0
50.5000_-93.5000,50.5,-93.5
50.5000_-94.0000,50.5,-94.0
50.5000_-94.5000,50.5,-94.5
50.5000_-95.0000,50.5,-95.0
50.5000_-95.5000,50.5,-95.5
50.5000_-96.0000,50.5,-96.0
50.5000_-96.5000,50.5,-96.5
50.5000_-97.0000,50.5,-97.0
50.5000_-97.5000,50.5,-97.5
50.5000_-98.0000,50.5,-98.0
50.5000_-98.5000,50.5,-98.5
50.5000_-99.0000,50.5,-99.0
50.5000_-99.5000,50.5,-99.5
51.0000_-100.0000,51.0,-100.0
51.0000_-100.5000,51.0,-100.5
51.0000_-101.0000,51.0,-101.0
51.0000_-101.5000,51.0,-101.5
51.0000_-102.0000,51.0,-102.0
51.0000_-102.5000,51.0,-102.5
51.0000_-103.0000,51.0,-103.0
51.0000_-103.5000,51.0,-103.5
51.0000_-104.0000,51.0,-104.0
51.0000_-104.5000,51.0,-104.5
51.0000_-105.0000,51.0,-105.0
51.0000_-105.5000,51.0,-105.5
51.0000_-106.0000,51.0,-106.0
51.0000_-106.5000,51.0,-106.5
51.0000_-107.0000,51.0,-107.0
51.0000_-107.5000,51.0,-107.5
51.0000_-108.0000,51.0,-108.0
51.0000_-108.5000,51.0,-108.5
51.0000_-109.0000,51.0,-109.0
51.0000_-109.5000,51.0,-109.5
51.0000_-110.0000,51.0,-110.0
51.0000_-110.5000,51.0,-110.5
51.0000_-111.0000,51.0,-111.0
51.0000_-111.5000,51.0,-111.5
51.0000_-112.0000,51.0,-112.0
51.0000_-112.5000,51.0,-112.5
51.0000_-113.0000,51.0,-113.0
51.0000_-113.5000,51.0,-113.5
51.0000_-114.0000,51.0,-114.0
51.0000_-114.5000,51.0,-114.5
51.0000_-115.0000,51.0,-115.0
51.0000_-115.5000,51.0,-115.5
51.0000_-116.0000,51.0,-116.0
51.0000_-116.5000,51.0,-116.5
51.0000_-117.0000,51.0,-117.0
51.0000_-117.5000,51.0,-117.5
51.0000_-118.0000,51.0,-118.0
51.0000_-118.5000,51.0,-118.5
51.0000_-119.0000,51.0,-119.0
51.0000_-119.5000,51.0,-119.5
51.0000_-120.0000,51.0,-120.0
51.0000_-120.5000,51.0,-120.5
51.0000_-121.0000,51.0,-121.0
51.0000_-121.5000,51.0,-121.5
51.0000_-122.0000,51.0,-122.0
51.0000_-122.5000,51.0,-122.5
51.0000_-123.0000,51.0,-123.0
51.0000_-123.5000,51.0,-123.5
51.0000_-124.0000,51.0,-124.0
51.0000_-124.5000,51.0,-124.5
51.0000_-125.0000,51.0,-125.0
51.0000_-125.5000,51.0,-125.5
51.0000_-126.0000,51.0,-126.0
51.0000_-126.5000,51.0,-126.5
51.0000_-127.0000,51.0,-127.0
51.0000_-127.5000,51.0,-127.5
51.0000_-128.0000,51.0,-128.0
51.0000_-55.5000,51.0,-55.5
51.0000_-56.0000,51.0,-56.0
51.0000_-56.5000,51.0,-56.5
51.0000_-57.0000,51.0,-57.0
51.0000_-59.0000,51.0,-59.0
51.0000_-59.5000,51.0,-59.5
51.0000_-60.0000,51.0,-60.0
51.0000_-60.5000,51.0,-60.5
51.0000_-61.0000,51.0,-61.0
51.0000_-61.5000,51.0,-61.5
51.0000_-62.0000,51.0,-62.0
51.0000_-62.5000,51.0,-62.5
51.0000_-63.0000,51.0,-63.0
51.0000_-63.5000,51.0,-63.5
51.0000_-64.0000,51.0,-64.0
51.0000_-64.5000,51.0,-64.5
51.0000_-65.0000,51.0,-65.0
51.0000_-65.5000,51.0,-65.5
51.0000_-66.0000,51.0,-66.0
51.0000_-66.5000,51.0,-66.5
51.0000_-67.0000,51.0,-67.0
51.0000_-67.5000,51.0,-67.5
51.0000_-68.0000,51.0,-68.0
51.0000_-68.5000,51.0,-68.5
51.0000_-69.0000,51.0,-69.0
51.0000_-69.5000,51.0,-69.5
51.0000_-70.0000,51.0,-70.0
51.0000_-70.5000,51.0,-70.5
51.0000_-71.0000,51.0,-71.0
51.0000_-71.5000,51.0,-71.5
51.0000_-72.0000,51.0,-72.0
51.0000_-72.5000,51.0,-72.5
51.0000_-73.0000,51.0,-73.0
51.0000_-73.5000,51.0,-73.5
51.0000_-74.0000,51.0,-74.0
51.0000_-74.5000,51.0,-74.5
51.0000_-75.0000,51.0,-75.0
51.0000_-75.5000,51.0,-75.5
51.0000_-76.0000,51.0,-76.0
51.0000_-76.5000,51.0,-76.5
51.0000_-77.0000,51.0,-77.0
51.0000_-77.5000,51.0,-77.5
51.0000_-78.0000,51.0,-78.0
51.0000_-78.5000,51.0,-78.5
51.0000_-79.0000,51.0,-79.0
51.0000_-79.5000,51.0,-79.5
51.0000_-80.0000,51.0,-80.0
51.0000_-80.5000,51.0,-80.5
51.0000_-81.0000,51.0,-81.0
51.0000_-81.5000,51.0,-81.5
51.0000_-82.0000,51.0,-82.0
51.0000_-82.5000,51.0,-82.5
51.0000_-83.0000,51.0,-83.0
51.0000_-83.5000,51.0,-83.5
51.0000_-84.0000,51.0,-84.0
51.0000_-84.5000,51.0,-84.5
51.0000_-85.0000,51.0,-85.0
51.0000_-85.5000,51.0,-85.5
51.0000_-86.0000,51.0,-86.0
51.0000_-86.5000,51.0,-86.5
51.0000_-87.0000,51.0,-87.0
51.0000_-87.5000,51.0,-87.5
51.0000_-88.0000,51.0,-88.0
51.0000_-88.5000,51.0,-88.5
51.0000_-89.0000,51.0,-89.0
51.0000_-89.5000,51.0,-89.5
51.0000_-90.0000,51.0,-90.0
51.0000_-90.5000,51.0,-90.5
51.0000_-91.0000,51.0,-91.0
51.0000_-91.5000,51.0,-91.5
51.0000_-92.0000,51.0,-92.0
51.0000_-92.5000,51.0,-92.5
51.0000_-93.0000,51.0,-93.0
51.0000_-93.5000,51.0,-93.5
51.0000_-94.0000,51.0,-94.0
51.0000_-94.5000,51.0,-94.5
51.0000_-95.0000,51.0,-95.0
51.0000_-95.5000,51.0,-95.5
51.0000_-96.0000,51.0,-96.0
51.0000_-96.5000,51.0,-96.5
51.0000_-97.0000,51.0,-97.0
51.0000_-97.5000,51.0,-97.5
51.0000_-98.0000,51.0,-98.0
51.0000_-98.5000,51.0,-98.5
51.0000_-99.0000,51.0,-99.0
51.0000_-99.5000,51.0,-99.5
51.5000_-100.0000,51.5,-100.0
51.5000_-100.5000,51.5,-100.5
51.5000_-101.0000,51.5,-101.0
51.5000_-101.5000,51.5,-101.5
51.5000_-102.0000,51.5,-102.0
51.5000_-102.5000,51.5,-102.5
51.5000_-103.0000,51.5,-103.0
51.5000_-103.5000,51.5,-103.5
51.5000_-104.0000,51.5,-104.0
51.5000_-104.5000,51.5,-104.5
51.5000_-105.0000,51.5,-105.0
51.5000_-105.5000,51.5,-105.5
51.5000_-106.0000,51.5,-106.0
51.5000_-106.5000,51.5,-106.5
51.5000_-107.0000,51.5,-107.0
51.5000_-107.5000,51.5,-107.5
51.5000_-108.0000,51.5,-108.0
51.5000_-108.5000,51.5,-108.5
51.5000_-109.0000,51.5,-109.0
51.5000_-109.5000,51.5,-109.5
51.5000_-110.0000,51.5,-110.0
51.5000_-110.5000,51.5,-110.5
51.5000_-111.0000,51.5,-111.0
51.5000_-111.5000,51.5,-111.5
51.5000_-112.0000,51.5,-112.0
51.5000_-112.5000,51.5,-112.5
51.5000_-113.0000,51.5,-113.0
51.5000_-113.5000,51.5,-113.5
51.5000_-114.0000,51.5,-114.0
51.5000_-114.5000,51.5,-114.5
51.5000_-115.0000,51.5,-115.0
51.5000_-115.5000,51.5,-115.5
51.5000_-116.0000,51.5,-116.0
51.5000_-116.5000,51.5,-116.5
51.5000_-117.0000,51.5,-117.0
51.5000_-117.5000,51.5,-117.5
51.5000_-118.0000,51.5,-118.0
51.5000_-118.5000,51.5,-118.5
51.5000_-119.0000,51.5,-119.0
51.5000_-119.5000,51.5,-119.5
51.5000_-120.0000,51.5,-120.0
51.5000_-120.5000,51.5,-120.5
51.5000_-121.0000,51.5,-121.0
51.5000_-121.5000,51.5,-121.5
51.5000_-122.0000,51.5,-122.0
51.5000_-122.5000,51.5,-122.5
51.5000_-123.0000,51.5,-123.0
51.5000_-123.5000,51.5,-123.5
51.5000_-124.0000,51.5,-124.0
51.5000_-124.5000,51.5,-124.5
51.5000_-125.0000,51.5,-125.0
51.5000_-125.5000,51.5,-125.5
51.5000_-126.0000,51.5,-126.0
51.5000_-126.5000,51.5,-126.5
51.5000_-127.0000,51.5,-127.0
51.5000_-127.5000,51.5,-127.5
51.5000_-128.0000,51.5,-128.0
51.5000_-55.5000,51.5,-55.5
51.5000_-56.0000,51.5,-56.0
51.5000_-56.5000,51.5,-56.5
51.5000_-57.0000,51.5,-57.0
51.5000_-57.5000,51.5,-57.5
51.5000_-58.0000,51.5,-58.0
51.5000_-58.5000,51.5,-58.5
51.5000_-59.0000,51.5,-59.0
51.5000_-59.5000,51.5,-59.5
51.5000_-60.0000,51.5,-60.0
51.5000_-60.5000,51.5,-60.5
51.5000_-61.0000,51.5,-61.0
51.5000_-61.5000,51.5,-61.5
51.5000_-62.0000,51.5,-62.0
51.5000_-62.5000,51.5,-62.5
51.5000_-63.0000,51.5,-63.0
51.5000_-63.5000,51.5,-63.5
51.5000_-64.0000,51.5,-64.0
51.5000_-64.5000,51.5,-64.5
51.5000_-65.0000,51.5,-65.0
51.5000_-65.5000,51.5,-65.5
51.5000_-66.0000,51.5,-66.0
51.5000_-66.5000,51.5,-66.5
51.5000_-67.0000,51.5,-67.0
51.5000_-67.5000,51.5,-67.5
51.5000_-68.0000,51.5,-68.0
51.5000_-68.5000,51.5,-68.5
51.5000_-69.0000,51.5,-69.0
51.5000_-69.5000,51.5,-69.5
51.5000_-70.0000,51.5,-70.0
51.5000_-70.5000,51.5,-70.5
51.5000_-71.0000,51.5,-71.0
51.5000_-71.5000,51.5,-71.5
51.5000_-72.0000,51.5,-72.0
51.5000_-72.5000,51.5,-72.5
51.5000_-73.0000,51.5,-73.0
51.5000_-73.5000,51.5,-73.5
51.5000_-74.0000,51.5,-74.0
51.5000_-74.5000,51.5,-74.5
51.5000_-75.0000,51.5,-75.0
51.5000_-75.5000,51.5,-75.5
51.5000_-76.0000,51.5,-76.0
51.5000_-76.5000,51.5,-76.5
51.5000_-77.0000,51.5,-77.0
51.5000_-77.5000,51.5,-77.5
51.5000_-78.0000,51.5,-78.0
51.5000_-78.5000,51.5,-78.5
51.5000_-79.0000,51.5,-79.0
51.5000_-79.5000,51.5,-79.5
51.5000_-80.5000,51.5,-80.5
51.5000_-81.0000,51.5,-81.0
51.5000_-81.5000,51.5,-81.5
51.5000_-82.0000,51.5,-82.0
51.5000_-82.5000,51.5,-82.5
51.5000_-83.0000,51.5,-83.0
51.5000_-83.5000,51.5,-83.5
51.5000_-84.0000,51.5,-84.0
51.5000_-84.5000,51.5,-84.5
51.5000_-85.0000,51.5,-85.0
51.5000_-85.5000,51.5,-85.5
51.5000_-86.0000,51.5,-86.0
51.5000_-86.5000,51.5,-86.5
51.5000_-87.0000,51.5,-87.0
51.5000_-87.5000,51.5,-87.5
51.5000_-88.0000,51.5,-88.0
51.5000_-88.5000,51.5,-88.5
51.5000_-89.0000,51.5,-89.0
51.5000_-89.5000,51.5,-89.5
51.5000_-90.0000,51.5,-90.0
51.5000_-90.5000,51.5,-90.5
51.5000_-91.0000,51.5,-91.0
51.5000_-91.5000,51.5,-91.5
51.5000_-92.0000,51.5,-92.0
51.5000_-92.5000,51.5,-92.5
51.5000_-93.0000,51.5,-93.0
51.5000_-93.5000,51.5,-93.5
51.5000_-94.0000,51.5,-94.0
51.5000_-94.5000,51.5,-94.5
51.5000_-95.0000,51.5,-95.0
51.5000_-95.5000,51.5,-95.5
51.5000_-96.0000,51.5,-96.0
51.5000_-96.5000,51.5,-96.5
51.5000_-97.0000,51.5,-97.0
51.5000_-97.5000,51.5,-97.5
51.5000_-98.0000,51.5,-98.0
51.5000_-98.5000,51.5,-98.5
51.5000_-99.0000,51.5,-99.0
51.5000_-99.5000,51.5,-99.5
52.0000_-100.0000,52.0,-100.0
52.0000_-100.5000,52.0,-100.5
52.0000_-101.0000,52.0,-101.0
52.0000_-101.5000,52.0,-101.5
52.0000_-102.0000,52.0,-102.0
52.0000_-102.5000,52.0,-102.5
52.0000_-103.0000,52.0,-103.0
52.0000_-103.5000,52.0,-103.5
52.0000_-104.0000,52.0,-104.0
52.0000_-104.5000,52.0,-104.5
52.0000_-105.0000,52.0,-105.0
52.0000_-105.5000,52.0,-105.5
52.0000_-106.0000,52.0,-106.0
52.0000_-106.5000,52.0,-106.5
52.0000_-107.0000,52.0,-107.0
52.0000_-107.5000,52.0,-107.5
52.0000_-108.0000,52.0,-108.0
52.0000_-108.5000,52.0,-108.5
52.0000_-109.0000,52.0,-109.0
52.0000_-109.5000,52.0,-109.5
52.0000_-110.0000,52.0,-110.0
52.0000_-110.5000,52.0,-110.5
52.0000_-111.0000,52.0,-111.0
52.0000_-111.5000,52.0,-111.5
52.0000_-112.0000,52.0,-112.0
52.0000_-112.5000,52.0,-112.5
52.0000_-113.0000,52.0,-113.0
52.0000_-113.5000,52.0,-113.5
52.0000_-114.0000,52.0,-114.0
52.0000_-114.5000,52.0,-114.5
52.0000_-115.0000,52.0,-115.0
52.0000_-115.5000,52.0,-115.5
52.0000_-116.0000,52.0,-116.0
52.0000_-116.5000,52.0,-116.5
52.0000_-117.0000,52.0,-117.0
52.0000_-117.5000,52.0,-117.5
52.0000_-118.0000,52.0,-118.0
52.0000_-118.5000,52.0,-118.5
52.0000_-119.0000,52.0,-119.0
52.0000_-119.5000,52.0,-119.5
52.0000_-120.0000,52.0,-120.0
52.0000_-120.5000,52.0,-120.5
52.0000_-121.0000,52.0,-121.0
52.0000_-121.5000,52.0,-121.5
52.0000_-122.0000,52.0,-122.0
52.0000_-122.5000,52.0,-122.5
52.0000_-123.0000,52.0,-123.0
52.0000_-123.5000,52.0,-123.5
52.0000_-124.0000,52.0,-124.0
52.0000_-124.5000,52.0,-124.5
52.0000_-125.0000,52.0,-125.0
52.0000_-125.5000,52.0,-125.5
52.0000_-126.0000,52.0,-126.0
52.0000_-126.5000,52.0,-126.5
52.0000_-127.0000,52.0,-127.0
52.0000_-127.5000,52.0,-127.5
52.0000_-128.0000,52.0,-128.0
52.0000_-128.5000,52.0,-128.5
52.0000_-131.0000,52.0,-131.0
52.0000_-55.5000,52.0,-55.5
52.0000_-56.0000,52.0,-56.0
52.0000_-56.5000,52.0,-56.5
52.0000_-57.0000,52.0,-57.0
52.0000_-57.5000,52.0,-57.5
52.0000_-58.0000,52.0,-58.0
52.0000_-58.5000,52.0,-58.5
52.0000_-59.0000,52.0,-59.0
52.0000_-59.5000,52.0,-59.5
52.0000_-60.0000,52.0,-60.0
52.0000_-60.5000,52.0,-60.5
52.0000_-61.0000,52.0,-61.0
52.0000_-61.5000,52.0,-61.5
52.0000_-62.0000,52.0,-62.0
52.0000_-62.5000,52.0,-62.5
52.0000_-63.0000,52.0,-63.0
52.0000_-63.5000,52.0,-63.5
52.0000_-64.0000,52.0,-64.0
52.0000_-64.5000,52.0,-64.5
52.0000_-65.0000,52.0,-65.0
52.0000_-65.5000,52.0,-65.5
52.0000_-66.0000,52.0,-66.0
52.0000_-66.5000,52.0,-66.5
52.0000_-67.0000,52.0,-67.0
52.0000_-67.5000,52.0,-67.5
52.0000_-68.0000,52.0,-68.0
52.0000_-68.5000,52.0,-68.5
52.0000_-69.0000,52.0,-69.0
52.0000_-69.5000,52.0,-69.5
52.0000_-70.0000,52.0,-70.0
52.0000_-70.5000,52.0,-70.5
52.0000_-71.0000,52.0,-71.0
52.0000_-71.5000,52.0,-71.5
52.0000_-72.0000,52.0,-72.0
52.0000_-72.5000,52.0,-72.5
52.0000_-73.0000,52.0,-73.0
52.0000_-73.5000,52.0,-73.5
52.0000_-74.0000,52.0,-74.0
52.0000_-74.5000,52.0,-74.5
52.0000_-75.0000,52.0,-75.0
52.0000_-75.5000,52.0,-75.5
52.0000_-76.0000,52.0,-76.0
52.0000_-76.5000,52.0,-76.5
52.0000_-77.0000,52.0,-77.0
52.0000_-77.5000,52.0,-77.5
52.0000_-78.0000,52.0,-78.0
52.0000_-78.5000,52.0,-78.5
52.0000_-79.0000,52.0,-79.0
52.0000_-79.5000,52.0,-79.5
52.0000_-81.0000,52.0,-81.0
52.0000_-81.5000,52.0,-81.5
52.0000_-82.0000,52.0,-82.0
52.0000_-82.5000,52.0,-82.5
52.0000_-83.0000,52.0,-83.0
52.0000_-83.5000,52.0,-83.5
52.0000_-84.0000,52.0,-84.0
52.0000_-84.5000,52.0,-84.5
52.0000_-85.0000,52.0,-85.0
52.0000_-85.5000,52.0,-85.5
52.0000_-86.0000,52.0,-86.0
52.0000_-86.5000,52.0,-86.5
52.0000_-87.0000,52.0,-87.0
52.0000_-87.5000,52.0,-87.5
52.0000_-88.0000,52.0,-88.0
