lat,lon,date,nearest_station,temperature,humidity,wind_speed,feels_like,temp_min,temp_max,pressure,wind_deg,wind_gust,clouds_pct,visibility_m,rain_1h_mm,rain_3h_mm,snow_1h_mm,snow_3h_mm,weather_main,weather_description,timestamp_utc
60.0,-132.5,2025-08-13 08:21:53,Whitehorse,9.06,87,1.54,8.53,9.06,9.43,1019,170,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-132.0,2025-08-13 08:21:53,Whitehorse,9.06,87,1.54,8.53,9.06,9.43,1019,170,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-131.5,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-131.0,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-130.5,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-130.0,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-129.5,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-129.0,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-128.5,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-128.0,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-127.5,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-127.0,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-126.5,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-126.0,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-125.5,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-125.0,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-124.5,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-124.0,2025-08-13 08:21:53,Dease Lake,8.31,97,1.33,8.31,8.31,8.31,1019,28,1.97,76,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094911
60.0,-123.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-123.0,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-122.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-122.0,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-121.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-121.0,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-120.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-120.0,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-119.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-119.0,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-118.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-118.0,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-117.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-117.0,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-116.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-116.0,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-115.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-115.0,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-114.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-114.0,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-113.5,2025-08-13 08:21:53,High Level,10.06,93,4.12,9.55,10.06,10.06,1013,350,,100,10000,0.1,0.0,0.0,0.0,Rain,light rain,1755094801
60.0,-113.0,2025-08-13 08:21:53,Yellowknife,11.82,72,3.09,10.94,10.68,13.38,1018,70,,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094913
60.0,-112.5,2025-08-13 08:21:53,Yellowknife,11.82,72,3.09,10.94,10.68,13.38,1018,70,,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094913
60.0,-112.0,2025-08-13 08:21:53,Yellowknife,11.82,72,3.09,10.94,10.68,13.38,1018,70,,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094913
60.0,-111.5,2025-08-13 08:21:53,Yellowknife,11.82,72,3.09,10.94,10.68,13.38,1018,70,,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094913
60.0,-111.0,2025-08-13 08:21:53,Yellowknife,11.82,72,3.09,10.94,10.68,13.38,1018,70,,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094913
60.0,-110.5,2025-08-13 08:21:53,Yellowknife,11.82,72,3.09,10.94,10.68,13.38,1018,70,,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094913
60.0,-110.0,2025-08-13 08:21:53,Yellowknife,11.82,72,3.09,10.94,10.68,13.38,1018,70,,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094913
60.0,-109.5,2025-08-13 08:21:53,Yellowknife,11.82,72,3.09,10.94,10.68,13.38,1018,70,,75,10000,0.0,0.0,0.0,0.0,Clouds,broken clouds,1755094913
60.0,-109.0,2025-08-13 08:21:53,Fort McMurray,13.73,100,2.57,13.77,13.73,13.77,1008,70,,100,10000,0.0,0.0,0.0,0.0,Clouds,overcast clouds,1755094912
60.0,-108.5,2025-08-13 08:21:53,Fort McMurray,13.73,100,2.57,13.77,13.73,13.77,1008,70,,100,10000,0.0,0.0,0.0,0.0,Clouds,overcast clouds,1755094912
60.0,-108.0,2025-08-13 08:21:53,Fort McMurray,13.73,100,2.57,13.77,13.73,13.77,1008,70,,100,10000,0.0,0.0,0.0,0.0,Clouds,overcast clouds,1755094912
60.0,-107.5,2025-08-13 08:21:53,Fort McMurray,13.73,100,2.57,13.77,13.73,13.77,1008,70,,100,10000,0.0,0.0,0.0,0.0,Clouds,overcast clouds,1755094912
60.0,-107.0,2025-08-13 08:21:53,Fort McMurray,13.73,100,2.57,13.77,13.73,13.77,1008,70,,100,10000,0.0,0.0,0.0,0.0,Clouds,overcast clouds,1755094912
60.0,-106.5,2025-08-13 08:21:53,Fort McMurray,13.73,100,2.57,13.77,13.73,13.77,1008,70,,100,10000,0.0,0.0,0.0,0.0,Clouds,overcast clouds,1755094912
60.0,-106.0,2025-08-13 08:21:53,Fort McMurray,13.73,100,2.57,13.77,13.73,13.77,1008,70,,100,10000,0.0,0.0,0.0,0.0,Clouds,overcast clouds,1755094912
60.0,-105.5,2025-08-13 08:21:53,Fort McMurray,13.73,100,2.57,13.77,13.73,13.77,1008,70,,100,10000,0.0,0.0,0.0,0.0,Clouds,overcast clouds,1755094912
60.0,-105.0,2025-08-13 08:21:53,Fort McMurray,13.73,100,2.57,13.77,13.73,13.77,1008,70,,100,10000,0.0,0.0,0.0,0.0,Clouds,overcast clouds,1755094912
60.0,-104.5,2025-08-13 08:21:53,Fort McMurray,13.73,100,2.57,13.77,13.73,13.77,1008,70,,100,10000,0.0,0.0,0.0,0.0,Clouds,overcast clouds,1755094912
60.0,-104.0,2025-08-13 08:21:53,La Ronge,13.05,94,6.17,12.87,13.05,14.03,1010,140,8.75,100,10000,0.0,0.0,0.0,0.0,Mist,mist,1755094911
60.0,-103.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-103.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-102.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-102.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-101.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-101.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-100.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-100.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-99.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-99.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-98.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-98.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-97.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-97.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-96.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-96.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-95.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-95.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-94.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-94.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-93.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-93.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-92.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-92.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-91.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-91.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-90.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-90.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-89.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-89.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-88.5,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-88.0,2025-08-13 08:21:53,Churchill,10.08,71,5.14,9.0,10.08,10.08,1019,340,,40,10000,0.0,0.0,0.0,0.0,Clouds,scattered clouds,1755094912
60.0,-87.5,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-87.0,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-86.5,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-86.0,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-85.5,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-85.0,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-84.5,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-84.0,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-83.5,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-83.0,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-82.5,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-82.0,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-81.5,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-81.0,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-80.5,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-80.0,2025-08-13 08:21:53,Rankin Inlet,10.07,76,4.63,9.12,10.07,10.07,1017,350,,20,10000,0.0,0.0,0.0,0.0,Clouds,few clouds,1755094912
60.0,-79.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-79.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-78.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-78.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-77.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-77.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-76.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-76.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-75.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-75.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-74.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-74.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-73.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-73.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-72.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-72.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-71.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-71.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-70.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-70.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-69.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-69.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-68.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-68.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-67.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-67.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-66.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-66.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-65.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-65.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-64.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-64.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-63.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-63.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-62.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-62.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-61.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-61.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-60.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-60.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-59.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-59.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-58.5,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
60.0,-58.0,2025-08-13 08:21:53,Iqaluit,5.05,100,1.03,5.05,5.05,5.07,1006,0,,100,3219,0.24,0.0,0.0,0.0,Mist,mist,1755094913
